,Unnamed: 0,Unnamed: 0.1,Oración 1,Oración 2,Similitud
13,,,"este método de conservación de pescados enteros, hace además que los propios enzimas del pescado generen un potente saborizante denominado inosina monofosfato (imp).","en este método, el alimento se guardaba en recipientes bien sellados.",
14,,,"este tipo de arroz es ideal para la elaboración del sushi, pero es reciente en la historia del sushi ya que fue creado en 1956, por la combinación de dos cepas diferentes de nourin no.1 y nourin no.22.",este arroz fue descubierto en 1956 y fue obtenido por el cruce de dos especies que dieron por resultado el arroz perfecto para preparar el sushi.,
15,,,"su preparación posterior, tras sacarlo de las ánforas era simple: se le quitaban las entrañas, se tiraba el arroz y la carne se disponía en piezas para su consumo.","después de la fermentación el pescado se sacaba del arroz, se limpiaba muy bien, se cortaba en pedazos y estaba listo para servirse teniendo un gusto ligeramente ácido y bastante apetitoso.",
16,,,a esta forma de sushi se la denomina hoy en día nare-zushi (sushi madurado).,actualmente este sushi madurado se le llama nare-zushi.,
17,,,"es muy posible que poco a poco se dieran cuenta que el arroz del proceso de fermentación era igualmente comestible, pero un sabor ácido y con un fuerte olor a pescado.","con el paso del tiempo el arroz ""descompuesto"" se consideró también como alimento a pesar de su aroma a pescado bastante pronunciado y su gusto ácido.",
18,,,en japón este plato proliferó bajo el concepto de una nueva forma de conservar el pescado.,"pero el sushi ya había invadido toda la región costera del japón antes de la dominación del imperio mongol, desarrollándose como una manera eficaz de guardar el pescado.",
19,,,en la época del siglo xvii se inventaba el vinagre de arroz y pronto cambiaría la forma de comer el nare-zushi (narezushi).,con la aparición del vinagre de arroz en el siglo xvii se modificó la manera de consumir el nare-zushi.,
20,,,"una de las referencias escritas más tempranas sobre el uso del sushi en japón data del año 718 como parte de un tratado de leyes denominado yororitsuryo, en el se hace referencia al uso del sushi como forma de pago de impuestos.","documentos incluídos en el tratado de yororitsuryo con fecha del año 718, hablan del sushi como una manera de retribuir los impuestos en japón.",
21,,,este tipo de sushi se hizo muy popular y pronto se vendía en puestos callejeros en las zonas más humildes de osaka.,"este pescado crudo con arroz llamado haya-zushi porque se realizaba fácilmente y en poco tiempo, se divulgó rápidamente en los barrios pobres de osaka donde se consumía enormemente.",
22,,,"la preparación del haya-zushi evolucionó durante el período edo en las cercanías de edo (la actual tokio y que significa en japonés: ""puerta en la bahía"") y al final de este período el cocinero hanaya yohei (1799-1858) creó un nuevo estilo denominado nigiri-zushi (sushi formado con las manos).","el haya-zushi se desarrolló en la época edo en la vecindad de lo que hoy es tokio y entre 1799-1858, dentro de la cual hanaya yohei inventó el sushi echo con las manos de nombre nigiri-zushi.",
23,,,de esta forma en 1910 casi cerca de cuarenta mil japoneses inmigran a estados unidos para trabajar en la construcción de las líneas ferroviarias.,en 1910 miles de japoneses inmigraron a los eeuu para incorporarse en la industria de levantamiento de vías del tren.,
24,,,el concepto del sushi empezó a ser conocido en california.,así el sushi se dio a conocer en california.,
25,,,"el pescado es un alimento perecedero, es por esta razón por la que en la antigüedad se empleaban diversos métodos simples como el ahumado o el salazón.","algunas de estas técnicas consistían en el ahumado, salazón o escabechado.",
26,,,"el moho se dedica a consumir los hidratos de carbono existentes en el arroz debido a la acción de los enzimas, éstos poseen la capacidad de transformar las cadenas complejas de hidratos de carbono presentes en arroz azúcares simples (glucosa), de la misma forma estos enzimas digestivos del propio pescado rompen las proteínas de su carne para obtener los diferentes aminoácidos.","hoy en día, el salazón se conoce en japón como shiokara y se ha creado una salsa en base a ella.",
27,,,"este método de conservación de pescados enteros, hace además que los propios enzimas del pescado generen un potente saborizante denominado inosina monofosfato (imp).","en china, en cambio, se utilizó una técnica más novedosa a base de moho.",
28,,,"la forma de conservar el pescado en salazón era aplicable a las poblaciones que vivían a lo largo del río mekong, hoy en día es conocida en japón con el nombre de shiokara, una especie de salsa de pescado (similar al garum romano).",esto permitía que los propios enzimas del pescado generaran un potente saborizante denominado inosina monofosfato (imp).,
29,,,el resultado era un pescado conservado en una pieza y con un olor desagradable.,esto proporcionaba al pescado un sabor y olor muy fuertes y un poco desagradables.,
30,,,a pesar de todo el sabor del pescado es agradable para el consumo humano (con toques ácidos).,a pesar de ello el sabor del pescado es agradable para las personas.,
31,,,"es muy posible que poco a poco se dieran cuenta que el arroz del proceso de fermentación era igualmente comestible, pero un sabor ácido y con un fuerte olor a pescado.","después de sacarlo de las ánforas se le quitan las tripas y el arroz, y la carne estaba lista para consumirse.",
32,,,"durante el período del imperio mongol que se expandió por el territorio chino, esta forma de conservar el pescado quedó parcialmente olvidada, quizás por ser las costumbres mongolas más carnívoras.","en el reino mongol prácticamente ninguna técnica de conservación de sushi se desarrollo, ya que ellos eran partidarios más por la carne.",
33,,,pero anterior al período mongol el sushi se había expandido por la zona del mar del japón.,antes de los mongoles el sushi ya se había expandido por varias zonas costeras japonesas.,
34,,,las poblaciones de la costa no necesitaban aplicar estos métodos de conservación ya que disponían de pescado durante todo el año.,"en cambio, en el siglo xvii se desarrolló en japón una nueva técnica de conservación del pescado, una basada en vinagre de arroz, la cual provocaría una revolución en las costumbres alimenticias relacionadas con el pescado.",
35,,,"una de las referencias escritas más tempranas sobre el uso del sushi en japón data del año 718 como parte de un tratado de leyes denominado yororitsuryo, en el se hace referencia al uso del sushi como forma de pago de impuestos.",esta técnica de vinagre consistía en mezclar el vinagre en arroz recién cocido.,
36,,,"el descubrimiento del vinagre de arroz, hizo que se mezclase el vinagre con el arroz recién cocinado y se descubriera que no era necesario fermentar el pescado para obtener los sabores y aromas del nare-sushi.","esta técnica a base de vinagre, proporcionaba un sabor parecido al que proporcionaba la fermentación, pero el olor del pescado era mucho menos desagradable, además de que su producción era mucho más rápida, por lo que se hizo muy popular, principalmente en zonas pobres, ya que la realización de este sushi era muy económica.",
37,,,este tipo de sushi se hizo muy popular y pronto se vendía en puestos callejeros en las zonas más humildes de osaka.,"así, se fueron desarrollando entonces nuevas técnicas para lograr que la preparación del sushi fuera más rápida.",
38,,,este tipo de sushi se hizo muy popular y pronto se vendía en puestos callejeros en las zonas más humildes de osaka.,"además la conservación del pescado se podía realizar más fácilmente, haciéndolo un alimento barato que podía ser consumido tanto en zonas ricas como en pobres de japón.",
39,,,de esta forma en 1910 casi cerca de cuarenta mil japoneses inmigran a estados unidos para trabajar en la construcción de las líneas ferroviarias.,"en el año de 1910 japón comienza a exportar el pescado a países como estados unidos, esta exportación se da con la búsqueda de trabajo de los japoneses en la construcción de vías ferroviarias en el país americano.",
40,,,el concepto del sushi empezó a ser conocido en california.,"el sushi fue una invasión a la comida estadounidense, y a los países cercanos a este.",
41,,,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","sin importar su nombre, los maestros de la culinaria han podido presentar diversos y sorprendentes platos además de crear delicias que antes se consideraban difíciles, todo gracias a la cocina científicamente avanzada.",
42,,,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.",un nuevo método empleado en los restaurantes experimentales es la congelación con deshidratación cuyo propósito es maximizar la textura y el sabor en cada mordisco.,
43,,,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","a pesar de que el sous vide es una forma bastante segura de cocinar, un pedazo de carne mal preparado seguirá siendo malo sin importar la forma de cocinarlo.",
44,,,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.",el tiempo y la temperatura de la cocina tradicional no dejan de ser importantes en la actual cocina molecular lo que incluye el método sous vide aunque sea un método simple.,
45,,,"aunque sous vide es clasificado como técnica de cocina molecular, el método es muy simple y, como con la tradicional, lo importante es el tiempo y la temperatura.",diversos cocineros piensan que la gastronomía molecular es más una moda pasajera antes que una rebelión aun teniendo en cuenta los deleites y peripecias que conlleva.,
46,,,"a pesar de la aventura y las delicias, varios cocineros consideran a la gastronomía molecular no tanto como una revolución sino más bien una moda pasajera.","una técnica que ha llegado a ser de un uso tan común actualmente es la del baño en agua que, a pesar de haber sido considerada por los chefs como una farsa, está llegando a las casas.",
47,,,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.","el amplio reconocimiento de los platillos hecho con el arte del sous-vide, creado a partir de contenedores ultra delgados y flexibles de plástico al vacío para que se cocine con parsimonia en h2o, representa la manía perpetua de hallar la temperatura exacta para dar vida a las obras más frágiles.",
48,,,"si bien algunas técnicas de cocina molecular, como la instilación al vacío y la centrifugación requieren una fuerte inversión e instrumentos especializados, también le han ayudado a los expertos a descubrir cosas como las temperaturas ideales en la cual cocinar nuestra comida favorita.","es cierto los métodos de este nuevo tipo de cocina, la centrifugación y la instilación al vació, necesitan sumas grandes de dinero y herramientas específicas, pero, por otro lado, esto ha permitido a los grandes conocedores del sabor encontrar cosas nuevas como los puntos exactos en el cual preparar nuestros platillos predilectos.",
49,,,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","a pesar de que esos términos existen desde hace veinte años, muchos chefs no los aceptan.",
50,,,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.",lo interesante es saber si lograrán influir en el ámbito culinario a través de los años.,
51,,,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","independientemente del nombre que tenga, los avances científicos dentro de la cocina han abierto para los cocineros expertos una oportunidad de preparar platillos que causan mucha sorpresa.",
52,,,los sabores más delicados pueden preservarse con un poco de ciencia.,"a través de la preservación de los sabores más delicados, la ciencia ha hecho posible lograr delicias que anteriormente no se podían realizar.",
53,,,"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.","un ejemplo de ello es la destilación al vacío, la cual consiste en hervir líquido a temperatura mínima usando bajas presiones para evitar la destrucción de las moléculas de sabor por parte del calor.",
54,,,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","con dicha técnica, por ejemplo, se extrae el aroma sutil de los pétalos de rosa.",
55,,,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","otro método que se ha empleado en los restaurantes experimentales es la llamada congelación con deshidratación, con la cual se puede tener más sabor y textura en cada bocado.",
56,,,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,muchos encuentran que el elemento teatral de la cocina molecular es muy atractivo.,
57,,,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","las técnicas moleculares han sido incorporadas en el menú de la empresa de catering caterers bubble, ubicada en londres.",
58,,,"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","el festival de alcachofa ahumada instantánea se encuentra en dicho menú, y es una especialidad con diferentes texturas de alcachofa junto con una microensalada y queso parmesano espolvoreado con oro de 24 quilates servida en un tazón de saturno lleno con humo de nogal.",
59,,,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.",el concepto de gastronomía molecular es despreciado por tantos cocineros aún cuando ya han pasado veinte años de ser incorporados.,
60,,,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,"sea cual sea su denominación, los chefs más prestigiosos han podido elaborar platillos asombrosos y divertidos debido a la cocina científicamente avanzada.",
61,,,"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.","de igual manera, la técnica, la cual se prefiere emplear lugares especializados en química antes que en las cocinas caseras, para no permitir que se pierda el sabor con altas temperaturas calóricas, conserva los líquidos a fuegos bajos hasta hervirlos.",
62,,,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","sin embargo, no sólo la comida atrae a la gente, sino también el misterio dramático resulta un buen entretenimiento.",
63,,,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","caterers bubble, una firma de catering ubicada en londres, añade, en muchos lados de su menú, métodos de moléculas.",
64,,,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"es posible encontrar cosas como el festival de alcachofa instantáneamente ahumada: va en un tazón saturno lleno con humo de nogal, la cual consiste de diversas texturas del mismo producto, y se junta con una ensalada pequeñísima con queso parmesano, el cual se esparce alrededor con oro de 24 quilates.",
65,,,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","un método de cocina es el sous vide, quien permite la conservación de la comida cuando ésta es calentada por lapsos prolongados. esto lo hace un medio perfecto para cocinar con seguridad.",
66,,,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","aunque, de cualquier forma, uno debe lavarse las manos antes de tocar el alimento y respetar los principios reglamentarios de higiene.",
67,,,"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.","uno de los procedimientos novedosos es la congelación con deshidratación, los restaurantes experimentales son los que lo utilizan con más frecuencia debido a que los ayuda a potenciar en cada porción el sabor y la textura.",
68,,,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","pero también existe una técnica que antes era usada en laboratorios químicos, que consiste en  hervir liquido utilizando temperaturas y presiones bajas, para evitar de esa manera que el calor elimine las partículas del sabor.",
69,,,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.",otro ejemplo de procedimiento es que se utiliza la destilación al vacío para obtener  de esa manera la tenue fragancia de los pétalos rosa.,
70,,,"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","a pesar de el alto costo que representan y el uso de instrumentos sofisticados, es gracias a estas técnicas los especialistas han logrado descubrir cosas como encontrar cual es la temperatura perfecta para preparar nuestra comida predilecta,.",
71,,,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.",múltiples cocineros piensan en la gastronomía molecular como una moda temporal y no como algo revoluc¬ionario (a pesar de la aventura y las delicias que tiene) y dentro de esta misma categoría se encuentra el método de cocción sous vide.,
72,,,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.","hay una manía por averiguar la temperatura óptima para lograr elaborar platillos impecables y que son muy delicados, para hacer esto se utiliza la técnica sous vide, donde se utilizan bolsas de plástico selladas al vacío para cocinar paulatinamente en agua, este procedimiento ha resultado muy popular.",
73,,,"a pesar de la aventura y las delicias, varios cocineros consideran a la gastronomía molecular no tanto como una revolución sino más bien una moda pasajera.",siempre hay que respetar los principios de la limpieza como el lavado de manos antes de tocar la carne.,
74,,,"si bien algunas técnicas de cocina molecular, como la instilación al vacío y la centrifugación requieren una fuerte inversión e instrumentos especializados, también le han ayudado a los expertos a descubrir cosas como las temperaturas ideales en la cual cocinar nuestra comida favorita.",también hay que recordar que cualquier porción de carne que no se encuentre bien preparada será desagradable sin importar el método empleado para cocinarla,
75,,,"la popularidad de la comida preparada con la técnica sous-vide, en la que se usan bolsas de plástico cerradas al vació para cocinar lentamente en agua, es uno de los resultados de esa obsesión de encontrar la temperatura perfecta para preparar los platos más delicados.","una de sus especialidades se elabora que con múltiples texturas de alcachofa y se sirve con una mini ensalada y queso parmesano rociado con oro de 24 k encima de un tazón de saturno repleto de humo de nogal, se llama  el festival de alcachofa ahumada instantánea.",
76,,,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","por ejemplo, el sous vide es un método que cocina los alimentos a temperaturas bajas, manteniendo así la integridad de las moléculas que lo componen, se logra utilizando bolsas de plástico cerradas al vacío y cocinando con baño maría.",
77,,,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","aunque un pedazo de carne mal cocinado es peligroso, sin importar el método de cocción, aún así el sous vide bien aplicado no es peligroso, aunque en el pasado los cocineros consideraban al baño maría una estafa, ahora es una técnica que se extiende más y más.",
78,,,el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,"aunque un pedazo de carne mal cocinado es peligroso, sin importar el método de cocción, aún así el sous vide bien aplicado no es peligroso, aunque en el pasado los cocineros consideraban al baño maría una estafa, ahora es una técnica que se extiende más y más.",
79,,,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","la técnica del sous vide en realidad es sencilla, hay que atender la temperatura y la cocción.",
80,,,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.","una técnica empleada en los restaurantes más excéntricos, que maximiza la textura y el sabor, es la congelación con deshidratación.",
81,,,"aunque sous vide es clasificado como técnica de cocina molecular, el método es muy simple y, como con la tradicional, lo importante es el tiempo y la temperatura.",eso lo decidirán los embates del tiempo.,
82,,,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","sin embargo, cabe preguntarse qué tanto de su influencia culinaria resistirá el paso del tiempo.",
83,,,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","la congelación con deshidratación , es una de las novedosas técnicas usadas en los restaurantes experimentales, donde en cada bocado se maximiza la textura y el sabor.",
84,,,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.","los principios básicos de salubridad deben acatarse, esto incluye lavarse las manos antes de tocarla.",
85,,,"a pesar de la aventura y las delicias, varios cocineros consideran a la gastronomía molecular no tanto como una revolución sino más bien una moda pasajera.","varios cocineros consideran a la gastronomía molecular como una moda pasajera más que una revolución culinaria, esto a pesar de la aventura y las delicias.",
86,,,"a pesar de que la técnica del baño en agua alguna vez fue considerada por los chefs como un engaño, hoy en día es de uso tan generalizado que está llegando a los hogares.","en la actualidad y a pesar de que la técnica del baño en agua fue considerada como un engaño por los chefs, su uso es tan generalizado que está llegando a los hogares.",
87,,,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","para aprovechar al máximo el sabor, la congelación con deshidratación se puede usar, ésta es un método nada viejo de los restaurantes que experimentan.",
88,,,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,se puede ver cómo incluso hay un toque teatral en la cocina molecular y cómo gusta a algunos.,
89,,,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","los nombres que se ven en el menú son como el festival de alcachofa instantánea, con varias texturas de alcachofa junto con una microensalada y queso parmesano espolvoreado con oro de 24 quilates, en un tazón saturno repleto de humo de nogal.",
90,,,"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","un ejemplo, es la empresa de catering caterers bubble, ubicada en londres, la cual usa técnicas moleculares en su menú.",
91,,,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","la seguridad del sous vide está garantizada, pero hay que saber que cocinar bien o mal un pedazo de carne siempre dependerá de cómo está preparado.",
92,,,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.","recuerde, siempre hay que mantener la higiene, lávese las manos antes de tocar la carne.",
93,,,"aunque sous vide es clasificado como técnica de cocina molecular, el método es muy simple y, como con la tradicional, lo importante es el tiempo y la temperatura.","la cocina molecular no tiene porqué ser compleja, lo importante sigue siendo el tiempo y la temperatura, así pues, el sous vide resulta también un método muy sencillo.",
94,,,"a pesar de la aventura y las delicias, varios cocineros consideran a la gastronomía molecular no tanto como una revolución sino más bien una moda pasajera.","técnicas de cocina molecular, como la instilación al vació y la centrifugación, no son nada baratas en cuanto a los instrumentos que requieren, sin embargo, ha permitido descubrir nuevas formas de manejar temperaturas y crear platillos aún más sabrosos.",
95,,,"si bien algunas técnicas de cocina molecular, como la instilación al vacío y la centrifugación requieren una fuerte inversión e instrumentos especializados, también le han ayudado a los expertos a descubrir cosas como las temperaturas ideales en la cual cocinar nuestra comida favorita.","a pesar de esto, hay todavía quienes consideran que la cocina molecular es sólo una moda y no una revolución.",
96,,,"la popularidad de la comida preparada con la técnica sous-vide, en la que se usan bolsas de plástico cerradas al vació para cocinar lentamente en agua, es uno de los resultados de esa obsesión de encontrar la temperatura perfecta para preparar los platos más delicados.","la nada despreciable fama del uso de sous vide, en donde se usan bolsas de plástico cerradas al vacío para cocinar poco a poco el agua, es el producto de la búsqueda incansable de lo delicado en los platillos.",
97,,,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","a pesar de ser catalogado como una técnica de cocina molecular sous vide es muy simple, pues lo importante, al igual que la cocina tradicional, es el tiempo y la temperatura.",
98,,,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"otro método empleado por los restaurantes experimentales es la congelación con deshidratación, utilizada para optimizar sabor y textura de cada bocado.",
99,,,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","sin embargo ya sea que se use cocina tradicional o molecular, si un trozo de carne está mal prepara será malo sin importar como sea cocinado.",
100,,,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.","hay técnicas que de ser consideradas un fraude han pasado a tener un uso generalizado; por ejemplo, la técnica del baño de agua.",
101,,,"aunque sous vide es clasificado como técnica de cocina molecular, el método es muy simple y, como con la tradicional, lo importante es el tiempo y la temperatura.",aunque cada técnica se acata a los principios de higiene como el básico lavado de manos.,
102,,,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.",se usan comúnmente para describir el estudio de cómo los alimentos se transforman al ser cocinados.,
103,,,son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,"sin embargo, es importante cuestionarse cuánto de su influencia culinaria resistirá al paso del tiempo.",
104,,,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","con un poco de ciencia, los sabores más delicados pueden preservarse.",
105,,,los sabores más delicados pueden preservarse con un poco de ciencia.,"y cualquiera que sea su nombre, la cocina científicamente avanzada ha permitido que los maestros culinarios presenten divertidos platos que siguen sorprendiendo, y siguen creando delicias antes imposibles.",
106,,,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","esta, a pesar de ser clasificada como técnica de cocina molecular, resulta muy simple, pues solo se utilizan bolsas de plástico cerradas al vacío y se cocina lentamente en agua, lo importante es la temperatura y el tiempo al igual que en la cocina tradicional.",
107,,,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"los restaurantes experimentales han incorporado novedosos métodos como la congelación con deshidratación, maximizando sabor y textura en cada bocado.",
108,,,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.",pues algo muy atractivo para muchos es el elemento teatral que tiene la cocina molecular.,
109,,,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,"los términos relacionados con este tipo de cocina no son muy populares en las cocinas, pero en lo medios sí.",
110,,,son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,estos términos hacen referencia a los procesos por los que pasan los alimentos al ser cocinados.,
111,,,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","claro está, que los términos en sí no son lo relevante, sino que gracias a las técnicas científicas, los chefs pueden experimentar y explotar su creatividad con los sabores y formas que pueden darles a su platillos.",
112,,,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"la presentación de los platillos es también una parte fundamental, pues además se constituye por el aspecto teatral que trae el uso de las técnicas científicas.",
113,,,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","el menú de caterers bubbles, en londres, incluye principalmente platillos que se preparan con el uso de estas técnicas.",
114,,,"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","un platillo, por ejemplo, es el festival de alcachofa ahumada. este platillo experimenta con las texturas de la alcachofa, e incluye una microensalada con queso parmesano y oro de 24 quilates espolvoreado, en un tazón de saturno con humo de nogal.",
115,,,el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,existe otra técnica conocida como sous vide que consiste en cocinar los alimentos a bajas temperaturas y un periodos de tiempo extendidos para conservar de manera íntegra los sabores.,
116,,,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","a pesar de que estas técnicas, como el sous vide, sean ideales para obtener grandes sabores, una mala preparación, por ejemplo de la carne, lleva a un mal resultado.",
117,,,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.","sin importar si hagas uso de estas técnicas o no, las medidas de higiene se mantienen, tales como lavarse las manos antes de tocar los alimentos.",
118,,,"aunque sous vide es clasificado como técnica de cocina molecular, el método es muy simple y, como con la tradicional, lo importante es el tiempo y la temperatura.","sous vide es considerada como parte de la cocina molecular, sin embargo consiste de un método simple al que se le aplican los mismos principios que a la cocina tradicional: tiempo y temperatura.",
119,,,"a pesar de la aventura y las delicias, varios cocineros consideran a la gastronomía molecular no tanto como una revolución sino más bien una moda pasajera.","estas técnicas moleculares son consideradas como modas pasajeras para algunos cocineros, pero no se puede negar que se han alcanzado deliciosos sabores a través de su uso.",
120,,,"si bien algunas técnicas de cocina molecular, como la instilación al vacío y la centrifugación requieren una fuerte inversión e instrumentos especializados, también le han ayudado a los expertos a descubrir cosas como las temperaturas ideales en la cual cocinar nuestra comida favorita.","además,a pesar de los costos involucrados para obtener el material especializado, como la instilación al vació ola centrifugación), podemos rescatar que gracias al uso de estos instrumentos es posible determinar temperaturas y tiempos precisos de cocción.",
121,,,"dos décadas después de acuñado, el término gastronomía molecular le disgusta a algunos chefs.","el término ""gastronomía molecular"" aún molesta a varios chefs actualmente, a pesar de haber pasado veinte años desde su formación.",
122,,,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,"el nombre de cocina o gastronomía “molecular” suele usarse más que nada en la publicidad, poco se escucha en la hostelería.",
123,,,son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,estos nombres se usan para referir a las transformaciones que sufren los elementos del platillo al prepararse.,
124,,,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.",el conocimiento científico que se tiene gracias a esta cocina ha ayudado a que chefs y cocineros sean capaces de crear platos más increíbles y excéntricos que antes.,
125,,,los sabores más delicados pueden preservarse con un poco de ciencia.,"por ejemplo, si el sabor de algo es muy fino, éste puede mantenerse mejor aplicando cuestiones científicas.",
126,,,"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.",como el aroma de un pétalo de rosa que puede obtenerse a través de cierta destilación.,
127,,,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","es decir, el líquido se hierve a muy baja temperatura y presión, lo que evita que el calor se deshaga de las moléculas que dan el sabor; todo esto se realizaba sólo en laboratorios, no en la cocina.",
