,Unnamed: 0,Oración 1,Oración 2,Similitud
145,145,"una característica es la instalación de altares domésticos en honor de los muertos de la familia donde se ofrecen alimentos, flores y objetos de uso cotidiano del difunto.","una de las cosas más representativas es la ofrenda en honor a los muertos de la familia, donde se ponen alimentos, flores, y objetos de uso cotidiano del difunto.",0.970307230949402
146,146,en los ritos funerarios de estas civilizaciones era común dejar la sepultura de objetos de uso cotidiano como herramientas de oficio para ayudar al difunto en su travesía al otro mundo.,en los rituales fúnebres de estas culturas normalmente se colocaba la sepultura de cosas de uso diario como utensilios de oficio para apoyar al muerto en su viaje al más allá.,0.9708200693130492
147,147,los indígenas compartían la creencia de la existencia de una entidad anímica en el cuerpo que le daba identidad y que lo abandona al morir para ir a una existencia ultraterrenal.,los aborígenes también tenían la idea de la presencia de una subjetividad incorpórea en el organismo que le proveía personalidad y que lo deja al fallecer para dirigirse a una vida más allá de lo terrenal.,0.9714525938034058
148,148,"usualmente, los altares están compuestos por varios niveles que representan la cosmovisión, el mundo material y el inmaterial.","comúnmente, los altares cuentan con diferentes niveles los cuales representan el mundo material, el inmaterial y la cosmovisión.",0.97161203622818
149,149,los colores y el ánimo mexicano son factores fundamentales en esta época del año que resaltan lo especial de esta fecha.,para resaltar lo especial de esta fecha son vitales los colores y el ánimo mexicano en este momento del año.,0.9722753763198853
150,150,los altares de siete niveles son los más convencionales y representan los siete niveles que debe atravesar el alma para poder llegar al descanso.,los altares más tradicionales son los de 7 niveles. representan los pasos que debe recorrer el alma para llegar al descanso.,0.9741777181625366
151,151,"los altares de tres niveles muestran el cielo, la tierra y el inframundo.","el cielo, la tierra y el inframundo son representados en los altares de tres niveles.",0.9752073884010316
152,152,en los ritos funerarios de estas civilizaciones era común dejar la sepultura de objetos de uso cotidiano como herramientas de oficio para ayudar al difunto en su travesía al otro mundo.,en los cultos funerarios de este tipo de civilizaciones era normal dejar objetos de uso cotidiano como utensilios de oficio para orientar al difunto en su viaje hacia el otro mundo.,0.9763510823249816
153,153,"los altares de tres niveles muestran el cielo, la tierra y el inframundo.",los altares que poseen tres niveles además de representar el cielo y la tierra muestran el infierno.,0.9800864458084106
154,154,"las calaveras son dulces que representan alusiones a la muerte, pueden ser de azúcar, chocolate o amaranto.","los dulces que hacen alusión a la muerte son las calaveras. estas pueden ser de azúcar, chocolate o amaranto.",0.983376145362854
155,155,la construcción y representación del altar de muertos varía según la idiosincrasia y los elementos disponibles en una determinada región.,"según la idiosincrasia y la disponibilidad de elementos en cierta región, la construcción y representación del altar de muertos variará.",0.984170138835907
156,156,los altares de siete niveles son los más convencionales y representan los siete niveles que debe atravesar el alma para poder llegar al descanso.,los más comunes son los altares de siete niveles que representan los niveles por los que el alma debe atravesar para llegar al descanso.,0.9853530526161194
157,157,en los ritos funerarios de estas civilizaciones era común dejar la sepultura de objetos de uso cotidiano como herramientas de oficio para ayudar al difunto en su travesía al otro mundo.,"para ayudar al fallecido en su viaje al otro mundo, era frecuente otorgar a la sepultura de objetos de uso diario como instrumentos de oficio. esto pasaba en los ritos funerarios de estas civilizaciones.",0.9881925582885742
158,158,"el altar de muertos es una construcción simbólica resultado del sincretismo de las ideologías prehispánicas, su cosmovisión y creencias religiosas traídas por conquistadores.","el altar de muertos es una obra simbólica proveniente del sincretismo de las ideologías prehispánicas, su filosofía y creencias religiosas impuestas por los conquistadores.",0.9884385466575624
159,159,la representación de los altares de muertos ha cambiado a través de los siglos desde la introducción de la religión católica en el méxico prehispánico.,la construcción de los altares de muertos ha ido evolucionando a través de los años desde la llegada de la religión católica en el méxico prehispánico.,0.9887986183166504
0,0,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.","a su vez, se puede optimizar el desempeño deportivo. bastantes atletas se alimentan sanamente.",0.6371713280677795
1,1,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,"el veganismo, suele ser saludable lo cual acompaña de grandes beneficios.",0.7024372220039368
2,2,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,una de las causas de tumores malignos es el alto nivel de hormonas y estrógenos.,0.7073767781257629
3,3,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.","debido a ello, se puede mejorar el rendimiento atletico, y se ve en deportistas que suelen comer sanamente.",0.7112070322036743
4,4,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,una de las causas de cáncer suele ser los altos niveles de la hormona estrógeno.,0.7145742177963257
5,5,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.",esto posibilita mejorar las capacidades atléticas. una gran cantidad de personas que hacen deporte se alimentan de forma saludable.,0.7165294289588928
6,6,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,el veganismo es la opción más saludable y benéfica para el organismo.,0.7197475433349609
7,7,"hay un elemento de frescura en la mayoría de los platos a base de plantas, especialmente cuando se trata de productos orgánicos.","gracias a los alimentos orgánicos, los platillos veganos siempre se sienten refrescantes.",0.7307985424995422
8,8,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.","la carne suele causar enfermedades, pues suele tener bacterias, parásitos y toxinas químicas.",0.7317507266998291
9,9,"una ventaja bastante positiva de este método es la reducción de peso. generalmente, los veganos no sufren de obesidad.","comúnmente, los veganos no presentan obesidad, con lo que el veganismo presenta algo positivo al bajar de peso.",0.7327055931091309
10,10,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,"en el caso hormonal, el estrógeno suele ser el responsable del cancer cuando se consume excesivamente.",0.7328875064849854
11,11,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.","también les ayuda a mejorar su rendimiento deportivo, muchos atletas siguen este método de alimentación.",0.7377620935440063
12,12,"hay un elemento de frescura en la mayoría de los platos a base de plantas, especialmente cuando se trata de productos orgánicos.","el frescor es inherente en los platillos que tienen vegetales como ingrediente principal, sobre todo si los artículos son orgánicos.",0.7426289319992065
13,13,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.","gracias a esto, el rendimiento atlético se puede mejorar. la mayoría de los deportistas tienen una dieta saludable.",0.7660955190658569
14,14,"a su vez, esto puede mejorar el estado de ánimo. investigaciones han revelado que los veganos pueden ser más felices que sus homólogos carnívoros.",esto puede ocasionar una mejora en el estado anímico. hay investigaciones que nuestran una mayor felicidad en veganos que en carnívoros.,0.7677664160728455
15,15,"sin embargo, para cuidar de la salud, se deberían comer ciertos alimentos y restringir otros cuantos.","aunque, para tener una buena salud, debemos cuidar lo que comemos.",0.7826293706893921
16,16,"el consumo de estos alimentos ha ido en aumento por los estilos de vida que se han ido adquiriendo y son accesibles, en general.",el incremento de este tipo de vida se ha reflejado por el fácil acceso.,0.8099818825721741
17,17,una dieta de este tipo por cinco días puede ayudar a ver cómo un cambio en nuestra alimentación puede ser un nuevo inicio para una vida llena de energía.,"los cambios en la alimentación puede llenarte de energía, si mantienes una dieta vegana mínimo por 5 días se notará el cambio en el organismo.",0.8127868175506592
18,18,"de igual forma, los veganos disfrutan de vidas más largas y saludables en comparación con aquellos que consumen carne.",las personas que no consumen animales gozan de una vida más longeva y sana que las personas que comen carne.,0.8138239979743958
19,19,los veganos tienen niveles de estrógeno más bajos que los no veganos en parte debido al menor contenido de grasa de su dieta.,las grasas saturadas se encuentran en niveles más altos en los carnívoros que en los no carnívoros.,0.8268088698387146
20,20,"el consumo de estos alimentos ha ido en aumento por los estilos de vida que se han ido adquiriendo y son accesibles, en general.","debido a los nuevos estilos de vida, y a su general accesibilidad, consumir estos alimentos ha tenido un alza.",0.8287724852561951
21,21,"asimismo, es más fácil prevenir distintos tipos de enfermedades como las cardíacas debido al hecho de que contienen menos grasas saturadas.","de la misma manera, ya que la comida no tiene grasas saturadas, es más sencillo prevenir enfermedades cardiovasculares.",0.8377326130867004
22,22,una dieta de este tipo por cinco días puede ayudar a ver cómo un cambio en nuestra alimentación puede ser un nuevo inicio para una vida llena de energía.,seguir esta dieta por incluso 5 días nos permite ver cómo modificar nuestra alimentación puede traer consigo una vida llena de energía.,0.8387772440910339
23,23,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,son muy grandes los beneficios y es definitivamente la opción más saludable.,0.8424721956253052
24,24,la dieta vegana desempeña un papel relevante en la reducción de ataques de migraña porque estas se relacionan a menudo con alimentos como el chocolate y el queso.,"una alimentación que evita los productos de origen animal (como los lácteos, por ejemplo, chocolate o queso) ayuda en gran medida a la disminución de ataques de migraña, que tienen una gran relación con estos alimentos.",0.8471517562866211
25,25,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.",los alimentos cárnicos tienen mayor probabilidad de provocar enfermedades debido a los microbios y parásitos aunado a las sustancias químicas.,0.8494732975959778
26,26,"desde nuestro estado de ánimo hasta nuestro sistema inmunológico, el estilo de vida vegano nos proporciona una gran variedad de beneficios para la salud.","el ser vegano nos ofrece muchísimas ventajas para nuestra salud, repercutiendo en nuestro humor y en las defensas del cuerpo.",0.8559704422950745
27,27,"desde nuestro estado de ánimo hasta nuestro sistema inmunológico, el estilo de vida vegano nos proporciona una gran variedad de beneficios para la salud.","el veganismo da muchos beneficios en la salud, el cual afecta desde el estado de ánimo e incluso en nuestro sistema inmunológico.",0.8563278317451477
28,28,"asimismo, es más fácil prevenir distintos tipos de enfermedades como las cardíacas debido al hecho de que contienen menos grasas saturadas.","igualmente, esta dieta contribuye a prevenir diversas enfermedades como las de tipo cardiovascular gracias a la cantidad reducida de grasas saturadas.",0.8571739196777344
29,29,"asimismo, es más fácil prevenir distintos tipos de enfermedades como las cardíacas debido al hecho de que contienen menos grasas saturadas.","de igual forma, la prevención de las diferentes afecciones como las enfermedades cardiacas se realiza de una mejor forma, esto se debe a que hay una menor cantidad de grasas saturadas.",0.86016446352005
30,30,los veganos tienen niveles de estrógeno más bajos que los no veganos en parte debido al menor contenido de grasa de su dieta.,las personas veganas poseen menores niveles de estrógeno que las personas que consumen carne gracias a que consumen menos grasa en su alimentación.,0.8667353987693787
31,31,una dieta de este tipo por cinco días puede ayudar a ver cómo un cambio en nuestra alimentación puede ser un nuevo inicio para una vida llena de energía.,con solo 5 días tomando este régimen alimenticio le permite notar como el tipo de alimentación influye para una vida de salud y energía.,0.8671916723251343
32,32,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,el estrógeno es una de las hormonas que podrían ser causantes de la aparición del cáncer si los índices llegan a ser muy altos.,0.8674996495246887
33,33,"la dieta común de las personas consiste en carnes, frutas, vegetales y todo cuanto sea comestible y se encuentre a nuestro alcance.","normalmente lo que come la gente, en su día a día, suele ser carnes, frutas, vegetales, además de todo lo que pueda comer y esté cerca.",0.8684527277946472
34,34,"con esto, es posible mejorar el rendimiento atlético. muchos deportistas comen saludablemente.","parte de la dieta que llevan los atletas es saludable, con esto es altamente factible que se mejore el rendimiento del deporte.",0.8687684535980225
35,35,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.","así mismo, se pueden encontrar más enfermedades transmitidas por alimentos, bacterias, parásitos y toxinas químicas en carnes comerciales.",0.8692307472229004
36,36,la dieta vegana desempeña un papel relevante en la reducción de ataques de migraña porque estas se relacionan a menudo con alimentos como el chocolate y el queso.,una alimentación a base de vegetales cumple un papel sobresaliente en los dolores intensos de cabeza ya que se relacionan a los alimentos a base de lácteos o cacao.,0.8703956007957458
37,37,"asimismo, es más fácil prevenir distintos tipos de enfermedades como las cardíacas debido al hecho de que contienen menos grasas saturadas.",se puede prevenir más facilmente diferentes enfermedades cardiacas debido a que no contienen gran cantidad de grasas saturadas.,0.8716996908187866
38,38,"a su vez, esto puede mejorar el estado de ánimo. investigaciones han revelado que los veganos pueden ser más felices que sus homólogos carnívoros.","al mismo tiempo, esto aumenta el estado emocional. estudios dicen que los que son veganos tienen mejor humor que la gente que come carne.",0.8726702928543091
39,39,"el consumo de estos alimentos ha ido en aumento por los estilos de vida que se han ido adquiriendo y son accesibles, en general.",la alimentación vegana ha ido en aumento debido a los modos de vida modernos que han envuelto a la población y que son más asequibles.,0.8750125765800476
40,40,"además, tienen más de ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre y tienen la función de mantenerlas inactivas hasta que se necesiten.",las hormonas sexuales que circulan en el organismo se pueden mantener inactivas hasta que las necesiten.,0.8751383423805237
41,41,"de igual forma, los veganos disfrutan de vidas más largas y saludables en comparación con aquellos que consumen carne.",los carnívoros mantienen bajos niveles de salud si los comparamos con alguien de dieta vegana.,0.8758248686790466
42,42,"a su vez, esto puede mejorar el estado de ánimo. investigaciones han revelado que los veganos pueden ser más felices que sus homólogos carnívoros.",este estilo de vida influye positivamente en el estado de ánimo; los investigadores han confirmado que los veganos tienen niveles de felicidad más altos que las personas que sí incluyen productos de origen animal en la dieta.,0.8762162327766418
43,43,"estas dietas tienen un alto valor nutricional, pero en ausencia de carne, es vital e importante asegurarse de consumir todas las cantidades correctas de proteínas.","a pesar de que esta forma de alimentación es muy nutritiva, debido a la ausencia de carne, es fundamental ingerir las proteínas necesarias.",0.8771512508392334
44,44,"de igual forma, los veganos disfrutan de vidas más largas y saludables en comparación con aquellos que consumen carne.","como parte de los beneficios de una dieta vegana, está la longevidad, aquellos que siguen esta dieta disfrutan de vidas más saludables y largas que aquellos que no lo hacen.",0.8795485496520996
45,45,una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,el alimentarse sin ningún tipo de productos de origen animal evitan enormemente las principales causas de muerte en el viejo mundo.,0.8796676993370056
46,46,"una ventaja bastante positiva de este método es la reducción de peso. generalmente, los veganos no sufren de obesidad.","algo muy positivo de este sistema es el poder bajar de peso. casi siempre, las personas veganas no padecen de adiposis.",0.8823032379150391
47,47,"sin embargo, para cuidar de la salud, se deberían comer ciertos alimentos y restringir otros cuantos.","aunque, para mantener la salud, algunas comidas deberán de ser consumidas al mismo tiempo que otras que son moderadas.",0.8827548027038574
48,48,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,el cáncer puede ser causado por hormonas como el estrógeno si excede sus niveles adecuados.,0.8832802176475525
49,49,una dieta de este tipo por cinco días puede ayudar a ver cómo un cambio en nuestra alimentación puede ser un nuevo inicio para una vida llena de energía.,alimentarse así por cinco días podría develar cómo un cambio en lo que ingerimos puede devenir en una vida más saludable y activa.,0.8848446011543274
50,50,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,es una elección en definitiva muy sana y beneficiosa.,0.8850453495979309
51,51,los veganos tienen niveles de estrógeno más bajos que los no veganos en parte debido al menor contenido de grasa de su dieta.,"la gente que no consume productos de origen animal posee niveles de estrógeno inferiores, debido a la menor ingesta de grasa.",0.8857970833778381
52,52,"desde nuestro estado de ánimo hasta nuestro sistema inmunológico, el estilo de vida vegano nos proporciona una gran variedad de beneficios para la salud.",mantener una alimentación vegana mantiene un sistema inmunológico y anémico otorga grandes beneficios de salud.,0.887628972530365
53,53,"a su vez, esto puede mejorar el estado de ánimo. investigaciones han revelado que los veganos pueden ser más felices que sus homólogos carnívoros.",estudios revelan que las personas que mantienen una dieta vegana suelen ser más felices que los carnívoros ya que mejora su estado de ánimo.,0.8880937695503235
54,54,"estas dietas tienen un alto valor nutricional, pero en ausencia de carne, es vital e importante asegurarse de consumir todas las cantidades correctas de proteínas.","esos regímenes alimenticios contienen una gran cantidad de nutrientes, pero a falta de alimento de origen animal, es idealmente significativo asegurarse de comer la cantidad óptima de alimentos proteicos.",0.8894166946411133
55,55,"una ventaja bastante positiva de este método es la reducción de peso. generalmente, los veganos no sufren de obesidad.",una virtud altamente buena del método vegano es que generalmente las personas no sufren de sobrepeso.,0.8899828195571899
56,56,"hay un elemento de frescura en la mayoría de los platos a base de plantas, especialmente cuando se trata de productos orgánicos.",los artículos orgánicos tienen a su favor la frescura porque los platillos contienen una base de plantas.,0.8901041746139526
57,57,"desde nuestro estado de ánimo hasta nuestro sistema inmunológico, el estilo de vida vegano nos proporciona una gran variedad de beneficios para la salud.","el veganismo tiene muchas ventajas para nuestra salud, tanto para nuestro sistema inmunológico como para nuestro estado de ánimo.",0.8901584148406982
58,58,una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,la nutrición sin productos animal elevan el potencial para evitar la causa de mortalidad más frecuente en europa.,0.8908950090408325
59,59,"el consumo de estos alimentos ha ido en aumento por los estilos de vida que se han ido adquiriendo y son accesibles, en general.",estos alimentos han ido creciendo debido al estilo de vida adquirido ya que han sido accesibles.,0.8917242884635925
60,60,"una ventaja bastante positiva de este método es la reducción de peso. generalmente, los veganos no sufren de obesidad.","algo muy benéfico de esta dieta es la pérdida de peso, pues las personas que siguen esta alimentación no suelen ser obesos.",0.8927708268165588
61,61,"la dieta común de las personas consiste en carnes, frutas, vegetales y todo cuanto sea comestible y se encuentre a nuestro alcance.","la alimentación general de la mayoría de la población está compuesta por alimentos cárnicos, frutos, hortalizas, y cualquier cosa apta para el consumo humano y con disponibilidad.",0.8929696083068848
62,62,las hormonas como el estrógeno pueden ser responsables de causar cáncer si los niveles se vuelven excesivos.,"si la nivelación de hormonas como el estrógeno se vuelve desmesurada, pueden ser causantes de cáncer.",0.8942290544509888
63,63,"estas dietas tienen un alto valor nutricional, pero en ausencia de carne, es vital e importante asegurarse de consumir todas las cantidades correctas de proteínas.","esta dieta se caracteriza por la ausencia de carne y otros productos de origen animal, aunque consumen un alto contenido de nutrientes, vitaminas y proteínas necesarios para vivir.",0.8983781933784485
64,64,"sin embargo, para cuidar de la salud, se deberían comer ciertos alimentos y restringir otros cuantos.","no obstante, para mantener una dieta saludable, deberíamos procurar ciertos alimentos, así como disminuir o evitar el consumo de otros.",0.8991141319274902
65,65,"además, tienen más de ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre y tienen la función de mantenerlas inactivas hasta que se necesiten.","también, disponen de ciertas moléculas en mayor cantidad que se fusionan con hormonas sexuales que circulan en el torrente sanguíneo y cumplen con el objetivo de dejarlas inactivas hasta que sean requeridas.",0.9005222916603088
66,66,"estas dietas tienen un alto valor nutricional, pero en ausencia de carne, es vital e importante asegurarse de consumir todas las cantidades correctas de proteínas.","estos regímenes alimenticios proporcionan muchos nutrientes, sin embargo es necesario garantizar el consumo de proteínas suficientes, a la falta de alimentos de origen animal.",0.9005234241485596
67,67,"de igual forma, los veganos disfrutan de vidas más largas y saludables en comparación con aquellos que consumen carne.","de la misma manera, el disfrutar de largas vidas llenas de salud es común entre los veganos a diferencia de quienes consumen alimentos cárnicos.",0.9011744856834412
68,68,"a su vez, esto puede mejorar el estado de ánimo. investigaciones han revelado que los veganos pueden ser más felices que sus homólogos carnívoros.","el estado anímico es mejorado. a diferencia de los homólogos carnívoros, los que consumen vegetales suelen sentirse más afortunados.",0.90241938829422
69,69,"estas dietas tienen un alto valor nutricional, pero en ausencia de carne, es vital e importante asegurarse de consumir todas las cantidades correctas de proteínas.","este tipo de dietas contienen un gran valor nutricional, sin embargo, es importante comer la cantidad correcta de proteínas debido a la falta de carne en nuestra dieta.",0.9025694131851196
70,70,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,el veganismo es una opción de dieta muy saludable que ofrece muchos beneficios.,0.9031171798706056
71,71,una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,"una dieta vegana, podría contribuir grandemente a evitar las causas de mortalidad más comunes en europa.",0.903775691986084
72,72,"hay un elemento de frescura en la mayoría de los platos a base de plantas, especialmente cuando se trata de productos orgánicos.","en el caso de platos basados en plantas, particularmente en productos orgánicos, se pueden observar más elementos de frescura.",0.9069780111312866
73,73,"estas dietas tienen un alto valor nutricional, pero en ausencia de carne, es vital e importante asegurarse de consumir todas las cantidades correctas de proteínas.","en ausencia de la carne en dietas alternativas, es de vital importancia tener un equilibrio de proteínas porque ella tiene un alto valor de nutrientes.",0.9104675054550172
74,74,la dieta vegana desempeña un papel relevante en la reducción de ataques de migraña porque estas se relacionan a menudo con alimentos como el chocolate y el queso.,en la dieta vegana se suele desempeñar un papel importante para evitar la migraña debido a que esta se asocia al queso y chocolate.,0.9107505083084106
75,75,"hay un elemento de frescura en la mayoría de los platos a base de plantas, especialmente cuando se trata de productos orgánicos.","la frescura está presente en muchos de los platillos compuestos por plantas y vegetales, sobre todo con productos naturales.",0.9108510613441468
76,76,"de igual forma, los veganos disfrutan de vidas más largas y saludables en comparación con aquellos que consumen carne.","por otro lado, los veganos suelen vivir más tiempo y de manera más saludable.",0.9122753739356996
77,77,"sin embargo, para cuidar de la salud, se deberían comer ciertos alimentos y restringir otros cuantos.","por otra parte, para una mejor salud física, deben consumirse algunos alimentos y evitar algunos otros.",0.9152441024780272
78,78,"las enfermedades transmitidas por los alimentos, las bacterías, los parásitos y las toxinas químicas son más comunes en carnes comerciales.","las carnes comerciales contienen y transmiten bacterias, parásitos y toxinas.",0.91608726978302
79,79,"la dieta común de las personas consiste en carnes, frutas, vegetales y todo cuanto sea comestible y se encuentre a nuestro alcance.","el consumo más habitual de alimentos en los humanos consiste de fibras musculares de animales, frutos de árboles, tipos de plantas pequeñas y todo cuanto sea digerible y esté a su alcance.",0.919845461845398
80,80,"el cuidado de la piel también es un factor a tomar en cuenta, pues la vitamina c dan como resultado una piel más lozana.","otra circunstancia a considerar es el cuidado dermatológico, ya que la vitamina c provoca una piel más saludable.",0.9208245873451232
81,81,los veganos tienen niveles de estrógeno más bajos que los no veganos en parte debido al menor contenido de grasa de su dieta.,los veganos suelen presentar niveles más bajos ocasionada a la baja cantidad de carne en su dieta.,0.9224176406860352
82,82,"hay un elemento de frescura en la mayoría de los platos a base de plantas, especialmente cuando se trata de productos orgánicos.","la mayor parte de los alimentos de origen vegetal son frescos, un elemento que los caracteriza, sobre todo cuando son productos libres de químicos industriales.",0.9233974814414978
83,83,una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,llevar una dieta vegana o de base vegetal ayuda a prevenir las causas de muerte más comunes en el continente europeo.,0.9238461256027222
84,84,una dieta de este tipo por cinco días puede ayudar a ver cómo un cambio en nuestra alimentación puede ser un nuevo inicio para una vida llena de energía.,llevar por cinco días un régimen alimentario de este tipo se consigue observar que una modificación en nuestra comida llega a ser un nuevo comienzo para un día a día lleno de vitalidad.,0.9268143773078918
85,85,la dieta vegana desempeña un papel relevante en la reducción de ataques de migraña porque estas se relacionan a menudo con alimentos como el chocolate y el queso.,"el veganismo ocupa un lugar importante en la disminución de dolores de cabeza intensos, pues estas suelen tener relación con el queso y el chocolate.",0.9298420548439026
86,86,una dieta de este tipo por cinco días puede ayudar a ver cómo un cambio en nuestra alimentación puede ser un nuevo inicio para una vida llena de energía.,"una dieta de duración de al menos 5 días puede reflejar un cambio en la alimentación, lo cual trae consigo un nuevo inicio para una vida energética.",0.9305152893066406
87,87,"asimismo, es más fácil prevenir distintos tipos de enfermedades como las cardíacas debido al hecho de que contienen menos grasas saturadas.","igualmente, los distintos tipos de enfermedades son más fáciles de prevenir, como condiciones cardiacas ya que es menor la saturación de grasas.",0.9309812784194946
88,88,"asimismo, es más fácil prevenir distintos tipos de enfermedades como las cardíacas debido al hecho de que contienen menos grasas saturadas.",de esta manera es más sencillo evitar algunos padecimientos como las afecciones del corazón por la razón de que las grasas saturadas están presentes en menor cantidad.,0.9310925006866456
89,89,"sin embargo, para cuidar de la salud, se deberían comer ciertos alimentos y restringir otros cuantos.",el cuidado de la salud se debería de mantener comiendo ciertos alimentos y mantener restricciones con unos cuantos.,0.93118155002594
90,90,la dieta vegana desempeña un papel relevante en la reducción de ataques de migraña porque estas se relacionan a menudo con alimentos como el chocolate y el queso.,el papel de la alimentación vegana consiste en la reducción de los padecimientos de migraña por la razón de que el chocolate y el queso están relacionados con esta enfermedad.,0.9335739016532898
91,91,"el cuidado de la piel también es un factor a tomar en cuenta, pues la vitamina c dan como resultado una piel más lozana.","por otro lado, el cuidado de la piel suele mejorar debido a la presencia de vitamina c, que ocasiona una piel más suave.",0.9369972348213196
92,92,"a su vez, esto puede mejorar el estado de ánimo. investigaciones han revelado que los veganos pueden ser más felices que sus homólogos carnívoros.","al mismo tiempo, ayuda en nuestras emociones. se ha revelado, a partir de estudios, que los veganos llegan a tener mayor felicidad que sus contrapartes que son consumidores de carne.",0.9394713044166564
93,93,"una ventaja bastante positiva de este método es la reducción de peso. generalmente, los veganos no sufren de obesidad.","otro pro de este tipo de dieta, es la pérdida de peso. por lo general, las personas que la practican no padecen obesidad.",0.9396802186965942
94,94,"de igual forma, los veganos disfrutan de vidas más largas y saludables en comparación con aquellos que consumen carne.","de igual manera, las personas veganas gozan de una vida más sana y longeva si se compara con los consumidores de alimentos cárnicos.",0.9397689700126648
95,95,"la dieta común de las personas consiste en carnes, frutas, vegetales y todo cuanto sea comestible y se encuentre a nuestro alcance.","la alimentación generalmente consiste en carnes, frutas, vegetales y todo lo que se pueda comer y se encuentre al alcance de las personas.",0.9400842189788818
96,96,"la dieta común de las personas consiste en carnes, frutas, vegetales y todo cuanto sea comestible y se encuentre a nuestro alcance.","la dieta general de la gente consiste en carnes, frutas, verduras y todo lo comestible a nuestro alcance.",0.9417204260826112
97,97,"sin embargo, para cuidar de la salud, se deberían comer ciertos alimentos y restringir otros cuantos.",aunque se requiere de comer ciertos alimentos y limitar la ingesta de otros para poder procurar la salud.,0.9423214197158812
98,98,"el cuidado de la piel también es un factor a tomar en cuenta, pues la vitamina c dan como resultado una piel más lozana.","otro factor a tomar en cuenta es el cuidado de la piel, una piel más lozana es gracias al ácido ascórbico.",0.9443289637565612
99,99,los veganos tienen niveles de estrógeno más bajos que los no veganos en parte debido al menor contenido de grasa de su dieta.,"por lo general los no veganos suelen tener altos niveles de estrógeno a diferencia de los veganos que tienen una cantidad menor de la hormona, esto se debe a un bajo consumo de grasa en su alimentación.",0.9448779225349426
100,100,"además, tienen más de ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre y tienen la función de mantenerlas inactivas hasta que se necesiten.","y tienen, además, una mayor cantidad de ciertas moléculas que al unirse con las hormonas sexuales que circulan en la sangre, las mantienen inactivas hasta que sean necesarias.",0.9451426863670348
101,101,la dieta vegana desempeña un papel relevante en la reducción de ataques de migraña porque estas se relacionan a menudo con alimentos como el chocolate y el queso.,la alimentación sin carne juega un rol importante en la disminución de jaquecas porque productos como el chocolate y el queso están frecuentemente relacionados.,0.9494327306747437
102,102,"desde nuestro estado de ánimo hasta nuestro sistema inmunológico, el estilo de vida vegano nos proporciona una gran variedad de beneficios para la salud.","una dieta vegana, nos ofrece una gran diversidad de beneficios para la salud, desde influir en nuestro humor hasta nuestro sistema inmune.",0.951395571231842
103,103,"además, tienen más de ciertas moléculas que se unen a las hormonas sexuales que circulan en la sangre y tienen la función de mantenerlas inactivas hasta que se necesiten.","asimismo, contienen moléculas que se adhieren a las hormonas encargadas de la sexualidad presentes en la sangre y cumplen la tarea de asegurar su inactividad hasta que sean necesarias.",0.9531243443489076
104,104,esta es una opción definitivamente muy saludable que trae consigo inmensos beneficios.,esta es una alternativa definitivamente muy provechosa que acarrea con ella enormes ventajas.,0.9539571404457092
105,105,una alimentación enteramente sin carne o producto animal tienen un gran potencial para evitar las causas de mortalidad más frecuentes en europa.,"cuando un alimento no contiene productos de origen animal, suelen tener un gran potencial para evadir las causas de mortalidad más usuales en europa.",0.9542446732521056
